file,line,category,phrase,classification,severity,action,context
reports/epibench_chbmit_e2pi_package_report.md,19,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- final claim: `E2-PI`; - effective dataset tier: `T1`; - Epi-Score: `3.186`; - floor penalty: `true`; - badges: `EpiBench-Dataset-T1`, `EpiBench-Run-Complete`, `EpiBench-Failure-Transparent`, `EpiBench-Claim-E2-PI`, `EpiBench-Leakage-Checked`; - forbidden phrases: `real-time`, `on-device`, `edge-ready`; - blockers: none."
reports/epibench_chbmit_e2pi_package_report.md,19,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- final claim: `E2-PI`; - effective dataset tier: `T1`; - Epi-Score: `3.186`; - floor penalty: `true`; - badges: `EpiBench-Dataset-T1`, `EpiBench-Run-Complete`, `EpiBench-Failure-Transparent`, `EpiBench-Claim-E2-PI`, `EpiBench-Leakage-Checked`; - forbidden phrases: `real-time`, `on-device`, `edge-ready`; - blockers: none."
reports/epibench_chbmit_e2pi_package_report.md,19,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- final claim: `E2-PI`; - effective dataset tier: `T1`; - Epi-Score: `3.186`; - floor penalty: `true`; - badges: `EpiBench-Dataset-T1`, `EpiBench-Run-Complete`, `EpiBench-Failure-Transparent`, `EpiBench-Claim-E2-PI`, `EpiBench-Leakage-Checked`; - forbidden phrases: `real-time`, `on-device`, `edge-ready`; - blockers: none."
reports/epibench_chbmit_e2pi_package_report.md,72,clinical_or_regulatory,deployment ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,> Patient-independent retrospective performance has been measured under EpiBench v1.0-draft evidence rules.  It does not mean:  - clinically useful; - deployment ready; - real-time;
reports/epibench_chbmit_e2pi_package_report.md,73,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,> Patient-independent retrospective performance has been measured under EpiBench v1.0-draft evidence rules.  It does not mean:  - clinically useful; - deployment ready; - real-time; - on-device;
reports/epibench_chbmit_e2pi_package_report.md,74,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,It does not mean:  - clinically useful; - deployment ready; - real-time; - on-device; - regulatory approved;
reports/epibench_chbmit_e2pi_package_report.md,75,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,It does not mean:  - clinically useful; - deployment ready; - real-time; - on-device; - regulatory approved; - state of the art.
reports/epibench_chbmit_e2pi_package_report.md,76,sota_or_leaderboard,state of the art,requires_review,moderate,Review wording; add evidence boundary or remove unsupported claim.,- clinically useful; - deployment ready; - real-time; - on-device; - regulatory approved; - state of the art.
reports/epibench_chbmit_patient_independent_claim.json,46,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Failure-Transparent"",     ""EpiBench-Claim-E2-PI"",     ""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"","
reports/epibench_chbmit_patient_independent_claim.json,47,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Claim-E2-PI"",     ""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time"""
reports/epibench_chbmit_patient_independent_claim.json,48,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time""   ]"
reports/epibench_chbmit_patient_independent_claim.md,50,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,## Blocking Reasons  - None  ## Forbidden Phrases  - edge-ready - on-device
reports/epibench_chbmit_patient_independent_claim.md,51,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,- None  ## Forbidden Phrases  - edge-ready - on-device - real-time
reports/epibench_chbmit_patient_independent_claim.md,52,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,- None  ## Forbidden Phrases  - edge-ready - on-device - real-time
reports/epibench_chbmit_patient_independent_claim.md,57,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_chbmit_patient_independent_claim.md,57,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_chbmit_patient_independent_claim.md,57,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_chbmit_patient_independent_claim.md,57,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_chbmit_waveform_micro_claim.json,46,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Failure-Transparent"",     ""EpiBench-Claim-E2-PI"",     ""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"","
reports/epibench_chbmit_waveform_micro_claim.json,47,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Claim-E2-PI"",     ""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time"""
reports/epibench_chbmit_waveform_micro_claim.json,48,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time""   ]"
reports/epibench_chbmit_waveform_micro_report.md,28,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"derives predictions from signal features. It is deliberately a micro-subset smoke result, not a full CHB-MIT benchmark and not submission-grade evidence by itself.  ## Boundary  The result demonstrates that EpiBench can certify a waveform-derived patient-independent EEG baseline. It does not demonstrate clinical usefulness, real-time operation, on-device viability, regulatory approval, or generalization beyond the selected CHB-MIT subset."
reports/epibench_chbmit_waveform_micro_report.md,28,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"derives predictions from signal features. It is deliberately a micro-subset smoke result, not a full CHB-MIT benchmark and not submission-grade evidence by itself.  ## Boundary  The result demonstrates that EpiBench can certify a waveform-derived patient-independent EEG baseline. It does not demonstrate clinical usefulness, real-time operation, on-device viability, regulatory approval, or generalization beyond the selected CHB-MIT subset."
reports/epibench_clinical_review_packet/clinical_language_checklist.md,7,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"# Clinical Language Checklist  The reviewer should mark each statement as `allowed`, `soften`, or `blocked`.  ## Block Unless Prospective Clinical Evidence Exists  - The model is clinically approved. - The model is ready for deployment."
reports/epibench_clinical_review_packet/clinical_language_checklist.md,8,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"The reviewer should mark each statement as `allowed`, `soften`, or `blocked`.  ## Block Unless Prospective Clinical Evidence Exists  - The model is clinically approved. - The model is ready for deployment. - The system is clinically safe."
reports/epibench_clinical_review_packet/clinical_language_checklist.md,9,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"The reviewer should mark each statement as `allowed`, `soften`, or `blocked`.  ## Block Unless Prospective Clinical Evidence Exists  - The model is clinically approved. - The model is ready for deployment. - The system is clinically safe. - EpiBench certification means medical-device certification."
reports/epibench_clinical_review_packet/clinical_language_checklist.md,11,scope_or_generality,generalize,bounded,bounded,No action if context remains explicitly anti-overclaim.,## Block Unless Prospective Clinical Evidence Exists  - The model is clinically approved. - The model is ready for deployment. - The system is clinically safe. - EpiBench certification means medical-device certification. - The detector generalizes to real-world home monitoring.
reports/epibench_clinical_review_packet/clinical_language_checklist.md,15,scope_or_generality,generalizable,bounded,bounded,No action if context remains explicitly anti-overclaim.,- The system is clinically safe. - EpiBench certification means medical-device certification. - The detector generalizes to real-world home monitoring.  ## Block Unless External Or Multisite Evidence Exists  - The result is generalizable. - The model is state of the art.
reports/epibench_clinical_review_packet/clinical_language_checklist.md,16,sota_or_leaderboard,state of the art,bounded,bounded,No action if context remains explicitly anti-overclaim.,- EpiBench certification means medical-device certification. - The detector generalizes to real-world home monitoring.  ## Block Unless External Or Multisite Evidence Exists  - The result is generalizable. - The model is state of the art. - The detector works across patients.
reports/epibench_clinical_review_packet/clinical_language_checklist.md,22,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,- The model is state of the art. - The detector works across patients. - The model is robust to seizure-type diversity.  ## Block Unless Hardware Evidence Exists  - The model is real-time. - The model is edge-ready.
reports/epibench_clinical_review_packet/clinical_language_checklist.md,23,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,- The detector works across patients. - The model is robust to seizure-type diversity.  ## Block Unless Hardware Evidence Exists  - The model is real-time. - The model is edge-ready. - The detector is suitable for on-device IoT deployment.
reports/epibench_clinical_review_packet/clinical_language_checklist.md,24,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,- The model is robust to seizure-type diversity.  ## Block Unless Hardware Evidence Exists  - The model is real-time. - The model is edge-ready. - The detector is suitable for on-device IoT deployment. - The alarm latency is clinically actionable.
reports/epibench_early_warning_post_event_failure_claim.md,55,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_early_warning_post_event_failure_claim.md,55,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_early_warning_post_event_failure_claim.md,55,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_early_warning_post_event_failure_claim.md,55,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_early_warning_valid_claim.md,55,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_early_warning_valid_claim.md,55,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_early_warning_valid_claim.md,55,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_early_warning_valid_claim.md,55,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_embedded_no_hardware_claim.json,47,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""EpiBench-Leakage-Checked""   ],   ""blocking_reasons"": [     ""Embedded viability track lacks measured p95 hardware latency.""   ],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"","
reports/epibench_embedded_no_hardware_claim.json,48,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"],   ""blocking_reasons"": [     ""Embedded viability track lacks measured p95 hardware latency.""   ],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time"""
reports/epibench_embedded_no_hardware_claim.json,49,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"""blocking_reasons"": [     ""Embedded viability track lacks measured p95 hardware latency.""   ],   ""forbidden_phrases"": [     ""edge-ready"",     ""on-device"",     ""real-time""   ]"
reports/epibench_embedded_no_hardware_claim.md,49,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,## Blocking Reasons  - Embedded viability track lacks measured p95 hardware latency.  ## Forbidden Phrases  - edge-ready - on-device
reports/epibench_embedded_no_hardware_claim.md,50,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,- Embedded viability track lacks measured p95 hardware latency.  ## Forbidden Phrases  - edge-ready - on-device - real-time
reports/epibench_embedded_no_hardware_claim.md,51,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,- Embedded viability track lacks measured p95 hardware latency.  ## Forbidden Phrases  - edge-ready - on-device - real-time
reports/epibench_embedded_no_hardware_claim.md,56,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_embedded_no_hardware_claim.md,56,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_embedded_no_hardware_claim.md,56,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_embedded_no_hardware_claim.md,56,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- on-device - real-time  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_evidence_panels/README.md,33,clinical_or_regulatory,clinical approval,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- Claim distribution: `E1=6, E2-PD=2, E2-PI=5, E3=2, E4=1`. - Dataset tier distribution: `T1=13, T2=1, T3=2`. - Rank interpretation distribution: `claim_gate_promotes_more_defensible_evidence=5, claim_structure_valid_but_performance_poor=2, high_or_mid_score_claim_limited_by_evidence_gate=6, rank_stable_under_claim_gate=3`.  ## Scientific Boundary  These panels do not imply clinical approval, device readiness, or deployment fitness. They are retrospective evidence summaries under EpiBench v1.0-draft."
reports/epibench_external_requested_e4_claim.md,54,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_external_requested_e4_claim.md,54,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_external_requested_e4_claim.md,54,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_external_requested_e4_claim.md,54,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_external_validation_claim.md,54,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_external_validation_claim.md,54,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_external_validation_claim.md,54,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_external_validation_claim.md,54,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_far_explosion_claim.md,55,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_far_explosion_claim.md,55,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_far_explosion_claim.md,55,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_far_explosion_claim.md,55,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_hardware_measurement/local_hardware_report.json,39,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"},   ""energy"": {     ""measured"": false,     ""energy_mj_per_inference"": null,     ""reason"": ""No target power monitor or IoT board was available in this run.""   },   ""claim_boundary"": ""This is a real local CPU timing measurement for a tiny threshold inference loop. It does not authorize real-time, edge-ready, battery-life, or medical-device deployment claims."",   ""prediction_count"": 432200"
reports/epibench_hardware_measurement/local_hardware_report.json,39,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"},   ""energy"": {     ""measured"": false,     ""energy_mj_per_inference"": null,     ""reason"": ""No target power monitor or IoT board was available in this run.""   },   ""claim_boundary"": ""This is a real local CPU timing measurement for a tiny threshold inference loop. It does not authorize real-time, edge-ready, battery-life, or medical-device deployment claims."",   ""prediction_count"": 432200"
reports/epibench_hardware_measurement/README.md,28,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- Python traced peak memory: `41.641` KB; - energy measured: `False`; - energy reason: No target power monitor or IoT board was available in this run.  ## Claim Boundary  This is a real local CPU timing measurement for a tiny threshold inference loop. It does not authorize real-time, edge-ready, battery-life, or medical-device deployment claims."
reports/epibench_hardware_measurement/README.md,28,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- Python traced peak memory: `41.641` KB; - energy measured: `False`; - energy reason: No target power monitor or IoT board was available in this run.  ## Claim Boundary  This is a real local CPU timing measurement for a tiny threshold inference loop. It does not authorize real-time, edge-ready, battery-life, or medical-device deployment claims."
reports/epibench_leakage_claim.md,57,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_leakage_claim.md,57,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_leakage_claim.md,57,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_leakage_claim.md,57,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_gate_c_frozen_claim.md,55,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_gate_c_frozen_claim.md,55,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_gate_c_frozen_claim.md,55,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_gate_c_frozen_claim.md,55,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_preliminary_claim.md,56,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_preliminary_claim.md,56,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_preliminary_claim.md,56,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_msg_preliminary_claim.md,56,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_patient_dependent_claim.md,54,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_patient_dependent_claim.md,54,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_patient_dependent_claim.md,54,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_patient_dependent_claim.md,54,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_pilot_claim.md,56,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_pilot_claim.md,56,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_pilot_claim.md,56,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_pilot_claim.md,56,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_prospective_e4_claim.md,54,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_prospective_e4_claim.md,54,clinical_or_regulatory,clinically safe,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_prospective_e4_claim.md,54,clinical_or_regulatory,ready for deployment,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
reports/epibench_prospective_e4_claim.md,54,clinical_or_regulatory,regulatory approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- None  ## Certification Boundary  EpiBench-certified means scientifically certified under EpiBench evidence rules. It does not mean clinically approved, clinically safe, regulatory approved, or ready for deployment as a medical device."
